mol_chembl_id,molregno,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,tgt_chembl_id,tgt_name,assay_chembl_id,assay_desc
CHEMBL514874,513764,Ki,=,0.25,nM,Cl.COc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2167566,Displacement of [3H]8-OH-DPAT from human cloned 5-HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting
CHEMBL1242257,701484,Ki,=,0.2512,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5c4OCc6c(ncn56)C(=O)NC7CCCC7)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248645,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay
CHEMBL246598,415459,Ki,=,0.2512,nM,CCN1C(=O)COc2ccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL923319,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHO cells
CHEMBL246599,415464,Ki,=,0.2512,nM,CCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL923319,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHO cells
CHEMBL496317,493968,Ki,=,0.2512,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cc5NC(=O)COc5cc4F)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL496520,493969,Ki,=,0.2512,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4ccc5OCC(=O)Nc5c4F)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL497979,494027,Ki,=,0.2512,nM,Cc1ccc2c(ccc(F)c2n1)N3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL512724,521710,Ki,=,0.2512,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4ccc5NC(=O)COc5c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL975274,Antagonist activity at human 5HT1A assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT
CHEMBL513715,521630,Ki,=,0.2512,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5NC(=O)COc45)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1293141,Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay
CHEMBL1257613,706615,Ki,=,0.26899999999999996,nM,O=C1NCc2ccc(OCCCN3CCN(CC3)c4cccc5CCCCc45)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260561,Binding affinity to human 5HT1A receptor expressed in HeLa cells by scintillation proximity assay
CHEMBL3331389,1790394,Ki,=,0.27,nM,O=C1Sc2ccccc2N1CCCCCCCN3CCN(CC3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3367562,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry
CHEMBL3656914,1989778,Ki,=,0.27,nM,Oc1cc(CC2CCN(CCc3ccc4OC=CC(=O)c4c3)CC2)ccc1Br,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3705936,"Receptor Binding Assay: The experiment was carried out according to the method of Yabuuchi et al. [Yabuuchi K. et al., Biogenic Amines, 18, 319-328 (2004)]. 50 ul of [3H] 8-OH-DPAT (final concentration: 0.5 nM), 1 ul of a test drug solution, and 149 ul of the h-5-HT1A/CHO membrane preparation (25 ug/well in terms of the amount of the protein) were added into a buffer containing 50 mM Tris-HCl (pH=7.4) and 4 mM CaCl2, and 200 ul in total of the reaction solution was used in the assay. The reaction solution was reacted at room temperature for 30 minutes and then immediately suction-filtered at a low pressure using a glass fiber filter paper. The glass fiber filter paper was washed twice with 250 ul of 50 mM Tris-HCl (pH=7.4) and then added to a counting vial containing 4 ml of ACS-II (manufactured by GE Healthcare (formerly Amersham Biosciences)). Receptor binding-derived radioactivity remaining on the filter paper was measured using a liquid scintillation counter."
CHEMBL1257857,706861,Ki,=,0.27899999999999997,nM,O=C1NCc2ccc(OCCCCN3CCN(CC3)c4cccc5CCOCc45)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260560,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in HeLa cells
CHEMBL410530,74679,Ki,=,0.2884,nM,O[C@H]1[C@@H](Cc2ccc(cc12)[N+](=O)[O-])N3CCC(CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL18840,21325,IC50,=,0.2951,nM,NCCc1c[nH]c2ccc(cc12)C(=O)N,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL873463,In Vitro Binding affinity againist 5-HT1A receptor by displacing [3H]8-OH-DPAT from pig cortex
CHEMBL285774,32292,Ki,=,0.3,nM,Oc1cccc2CC[C@@H]3[C@@H](CN3CC=C)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615459,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus
CHEMBL287134,33212,Ki,=,0.3,nM,Oc1cccc2CC[C@@H]3[C@@H](CCN3CC=C)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615459,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus
CHEMBL320880,170477,Ki,=,0.3,nM,NC(=O)c1cc2c3OC(CN4CCC5(CC4)N(CNC5=O)c6ccccc6)COc3ccc2[nH]1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616373,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes
CHEMBL3330603,1789601,EC50,=,0.3,nM,CN1C(=O)C=NN(CCCCN2CCN(CC2)c3ccccc3)C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3387898,Agonist activity at human 5HT1AR expressed in CHO cells assessed as increase in [35S]GTPgammaS binding by liquid scintillation spectrometry
CHEMBL426317,344371,EC50,=,0.3,nM,COc1cccc(c1)N2CCN(CCCCN3N=CC(=O)N(C)C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL867818,Agonist activity assessed by stimulation of [35S]GTP-gamma-S binding to human 5HT1A receptor expressed in CHO cells
CHEMBL438619,333675,Ki,=,0.3,nM,CN1CCc2c(C1)sc3N=CN(CCN4CCN(CC4)c5cccc6ccncc56)C(=O)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL859776,Displacement of [35S]GTP-gamma-S from human recombinant 5HT1A receptor
CHEMBL439849,312971,Ki,=,0.3,nM,NC(=O)c1oc2ccc(cc2c1)N3CCN(CCCCc4c[nH]c5ccc(cc45)C#N)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2037806,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL60885,95885,IC50,=,0.3,nM,COc1ccccc1N2CCN(CCc3ccc4nc(O)sc4c3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615581,Affinity towards 5-hydroxytryptamine 1A receptor in membranes from bovine hippocampus using [3H]OH-DPAT
CHEMBL45966,74105,Ki,=,0.302,nM,O[C@H]1[C@@H](Cc2cc(F)ccc12)N3CCC(CC3)c4cccc5CCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL2312536,1511583,Ki,=,0.309,nM,COc1ccccc1OCCNC[C@H]2COCC(O2)(c3ccccc3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321535,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cell membranes after 30 mins
CHEMBL140406,229467,Ki,=,0.31,nM,COc1cccc2\C(=C\CCN3CCN(CC3)c4ccccn4)\CCCc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3594589,Agonist activity at human 5-HT1A receptor expressed in human HeLa cell membranes assessed as stimulation of [35S]GTPgammaS binding after 20 mins by liquid scintillation counting analysis
CHEMBL537403,548957,Ki,=,0.31,nM,Cl.Cl.Cl.COc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3106306,Displacement of [3H]WAY100635 from 5-HT1A receptor (unknown origin)
CHEMBL1257146,706143,Ki,=,0.312,nM,Fc1cccc2cccc(N3CCN(CCCOc4ccc5CNC(=O)c5c4Cl)CC3)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260561,Binding affinity to human 5HT1A receptor expressed in HeLa cells by scintillation proximity assay
CHEMBL1241736,700958,Ki,=,0.3162,nM,CC(=O)c1ncn2c1COc3c(CCN4CCN(CC4)c5cccc6nc(C)ccc56)cccc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248645,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay
CHEMBL183460,303772,Ki,=,0.3162,nM,Cc1ccc2c(OCCN3CCC(Cc4ccc5OCC(=O)Nc5c4)CC3)cccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL953250,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor
CHEMBL380812,330061,Ki,=,0.3162,nM,CN1CCN(CC1)c2nccc3cc4CCN(C(=O)c5cnn6ccccc56)c4cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL883690,Mean binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-5-HT or [3H]8-OH-DPAT as the radioligand
CHEMBL511815,521849,Ki,=,0.3162,nM,C[C@@H]1CN(CCN1CCc2cccc3N(C)C(=O)COc23)c4cccc5nc(C)ccc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL975274,Antagonist activity at human 5HT1A assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT
CHEMBL521506,492944,Ki,=,0.3162,nM,Cc1ccc2c(cc(Cl)cc2n1)N3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL1946786,1278175,Ki,=,0.3236,nM,COc1ccccc1OCCNC[C@H]2CCC([C@@H]2O)(c3ccccc3)c4ccccc4.OC(=O)C(=O)O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1948477,Displacement of [3H]-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cells after 30 mins by liquid scintillation counting
CHEMBL423361,228561,Ki,=,0.33,nM,Oc1ccccc1N2CCN(CCN(C(=O)C3CCCCC3)c4ccccn4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1912164,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 EBNA cells after 2 hrs by liquid scintillation counting
CHEMBL435279,247286,Ki,=,0.33,nM,COc1cccc2OC[C@H](CN3[C@@H]4CC[C@H]3C[C@@](O)(C4)c5cccc(c5)C(F)(F)F)Oc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615756,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells
CHEMBL127171,208232,EC50,=,0.34,nM,COc1ccc(F)cc1OCCNCCCc2c[nH]c3ccc(F)cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615161,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing human 5-hydroxytryptamine 1A receptor
CHEMBL298595,87829,Ki,=,0.34,nM,Clc1ccccc1N2CCCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615772,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand
CHEMBL1258650,707662,Ki,=,0.341,nM,Fc1ccc2cccc(N3CCN(CCCOc4cc5C(=O)NCc5cc4F)CC3)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1260561,Binding affinity to human 5HT1A receptor expressed in HeLa cells by scintillation proximity assay
CHEMBL3958278,2167649,Ki,=,0.36,nM,COc1ccc(Br)c(CC2CCN(CCc3ccc4OCCOc4c3)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3871864,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL13647,12872,Ki,=,0.3715,nM,COc1ccccc1N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321535,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cell membranes after 30 mins
CHEMBL139505,229526,Ki,=,0.38,nM,COc1cccc2c(CCCN3CCN(CC3)c4ccccn4)cccc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3594589,Agonist activity at human 5-HT1A receptor expressed in human HeLa cell membranes assessed as stimulation of [35S]GTPgammaS binding after 20 mins by liquid scintillation counting analysis
CHEMBL410515,441656,Ki,=,0.38,nM,COc1ccccc1N2CCN(CCCCNc3ccc4cc(N)ccc4n3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL950989,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 cells after 120 mins
CHEMBL1242623,701854,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5c4OCc6c(ncn56)C(=O)N7CCCCC7)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248645,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay
CHEMBL1242717,701949,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5c4OCc6c(ncn56)C(=O)N7CCOCC7)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248645,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay
CHEMBL1289163,715566,Ki,=,0.3981,nM,CN1C(=O)C=Cc2c(CCN3CCN(CC3)c4cccc5nc(C)ccc45)c(F)ccc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1293141,Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay
CHEMBL1290486,716903,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5NC(=O)CCc45)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1293141,Antagonist activity at human 5-HT1A receptor expressed in HEK293 cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay
CHEMBL1631532,1054184,Ki,=,0.3981,nM,COC(=O)Nc1cccc(CCN2CCN(CC2)c3cccc4nc(C)ccc34)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1631540,1054194,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5CCNC5=O)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1631542,1054196,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5CCOC5=O)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1632219,1055275,Ki,=,0.3981,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(NC(=O)c5scnc5C)c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL2312538,1511585,Ki,=,0.3981,nM,C(COc1ccccc1)NC[C@H]2COCC(O2)(c3ccccc3)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2321535,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HeLa cell membranes after 30 mins
CHEMBL238520,409196,Ki,=,0.3981,nM,Cc1ccc2c(OCCN3CCC(Cc4cc5NC(=O)COc5cc4F)CC3)cc(F)cc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL885591,Displacement of [3H]WAY-100635 from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL246597,415458,Ki,=,0.3981,nM,CN1C(=O)COc2ccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL923319,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHO cells
CHEMBL471047,521850,Ki,=,0.3981,nM,C[C@H]1CN(CCN1CCc2cccc3N(C)C(=O)COc23)c4cccc5nc(C)ccc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL975274,Antagonist activity at human 5HT1A assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT
CHEMBL489195,493042,Ki,=,0.3981,nM,Cc1ncc2c(cccc2n1)N3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL938538,Displacement of [3H]WAY-100635 from human 5HT1A receptor expressed in CHO cells
CHEMBL89007,144976,IC50,=,0.3981,nM,Clc1ccc(NCCCNCC2CCc3ccccc3O2)nn1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616214,Ability to bind to 5-hydroxytryptamine 1A receptor from cloned human expressed in Ha7 cells
CHEMBL1094872,628654,Ki,=,0.4,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4cccc5cccnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL1096476,628655,Ki,=,0.4,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4ccc(F)c5cccnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL157138,263558,Ki,=,0.4,nM,CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616370,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H]-(+)-8-OH-DPAT.
CHEMBL1744035,1122606,Ki,=,0.4,nM,CCCN(CCC)[C@H]1CCc2ccc3[nH]c(cc3c2C1)C#N,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615442,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of bovine hippocampus.
CHEMBL197344,333573,Ki,=,0.4,nM,CN1CCc2c(C1)sc3N=CN(CCN4CCN(CC4)c5cccc6ccsc56)C(=O)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL859776,Displacement of [35S]GTP-gamma-S from human recombinant 5HT1A receptor
CHEMBL317433,170417,Ki,=,0.4,nM,O=C1NCN(c2ccccc2)C13CCN(CC4COc5ccc6[nH]ccc6c5O4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616373,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes
CHEMBL3331387,1790392,Ki,=,0.43,nM,COc1ccccc1N2CCN(CCCCCCN3C(=O)Sc4ccccc34)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3367562,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry
CHEMBL51457,75360,Ki,=,0.4365,nM,O[C@H]1[C@@H](Cc2cc(F)ccc12)N3CCC(CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL3330623,1789621,Ki,=,0.44,nM,CN1C(=O)C=NN(CCCCN2CCN(CC2)c3cccc4ccc(O)cc34)C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3387900,Displacement of [3H]8-OH-DPAT from 5HT1AR (unknown origin) by competition binding assay
CHEMBL298096,75050,Ki,=,0.4467,nM,COc1ccc2C[C@H]([C@H](O)c2c1)N3CCN(CC3)c4cccc5OCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL343755,226635,Ki,=,0.45,nM,C[C@H]1C[C@H](C)N1C(=O)[C@H]2CN(C)C3Cc4c[nH]c5cccc(C3=C2)c45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615775,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand
CHEMBL1094556,627890,Ki,=,0.46,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4cccc5cc(C)cnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL3329234,1789600,Ki,=,0.46,nM,CSc1ccccc1N2CCN(CCCCN3N=CC(=O)N(C)C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3387900,Displacement of [3H]8-OH-DPAT from 5HT1AR (unknown origin) by competition binding assay
CHEMBL1098134,627985,Ki,=,0.47,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4ccc(F)c5cc(F)cnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL1774997,1146050,Ki,=,0.47,nM,Oc1ccccc1N2CCN(CCN(C(=O)C34CCC(I)(CC3)C4)c5ccccn5)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1776882,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in HEK293 EBNA cells after 1 hr by liquid scintillation counting
CHEMBL574667,571764,Ki,=,0.47,nM,COc1ccccc1N2CCN(CCCN3C(=O)c4ccc(cc4C3=O)N(C)C)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1046676,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293 cells after 120 mins
CHEMBL101535,170276,Ki,=,0.5,nM,O=C1NCN(c2ccccc2)C13CCN(CC4COc5ccc6[nH]c(cc6c5O4)C#N)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616373,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes
CHEMBL2029930,1341979,Ki,=,0.5,nM,O=C(Nc1ccncc1)Nc2cccc(CCN3CCN(CC3)c4ccccc4)c2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2032827,Displacement of [3H]8OH-DPAT from human 5HT1A receptor expressed in CHO -K1 cell membrane after 60 mins by liquid scintillation counting
CHEMBL261383,441658,Ki,=,0.5,nM,COc1ccc2ccc(NCCCCCN3CCN(CC3)c4ccccc4OC)nc2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL950989,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 cells after 120 mins
CHEMBL347700,266732,Ki,=,0.5,nM,CCCN[C@@H]1CCc2cccc(O)c2[C@@H]1CC=C,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615458,In vivo binding affinity towards [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus.
CHEMBL39,2214,EC50,=,0.5,nM,NCCc1c[nH]c2ccc(O)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL858880,Agonistic activity at human 5HT1A receptor by [35S]GTP-gamma-S binding
CHEMBL591189,571710,Ki,=,0.5,nM,COc1ccccc1N2CCN(CCCCN3C(=O)c4ccc(cc4C3=O)N(C)C)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1046676,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293 cells after 120 mins
CHEMBL1241639,700860,Ki,=,0.5012,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5c4OCc6nnnn56)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248645,Antagonist activity against human recombinant 5HT1A receptor expressed in HEK293 cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay
CHEMBL1631545,1054199,Ki,=,0.5012,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)n5cccn5)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL1632217,1055273,Ki,=,0.5012,nM,Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(NC(=O)c5cnccn5)c4)CC3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1635435,Displacement of [3H]WAY100635 from human recombinant 5-HT1A receptor expressed in CHO cells
CHEMBL183921,303730,Ki,=,0.5012,nM,CC(COc1ccc2OCC(=O)Nc2c1)NCC(O)COc3cccc4[nH]ccc34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839742,Mean negative logarithim of binding affinity was measured for the human 5-hydroxytryptamine 1A receptor; n>/=3
CHEMBL239168,409190,Ki,=,0.5012,nM,Cc1ccc2c(OCCN3CCC(Cc4cc5NC(=O)COc5cc4F)CC3)cccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL885591,Displacement of [3H]WAY-100635 from human cloned 5HT1A receptor expressed in CHO cells
